Game Number	Video Link	Winner	Map Name	Players, Roles and Tasks	Players, Roles and Tasks
146	https://www.youtube.com/watch?v=TGUKfF3Lgag&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1128s	Imposter	The Skeld	Simon - Crewmate - (3/7),Josh - Crewmate - (1/7),Vik - Crewmate - (0/7),Tobi - Crewmate - (5/7),Ethan - Imposter,Lazarbeam - Crewmate - (7/7),Ellum - Crewmate - (3/7),Deji - Crewmate - (3/7),DannyAarons - Crewmate - (0/7),Viz - Camouflager	Simon - Crewmate - (3/7) Josh - Crewmate - (1/7) Vik - Crewmate - (0/7) Tobi - Crewmate - (5/7) Ethan - Imposter Lazarbeam - Crewmate - (7/7) Ellum - Crewmate - (3/7) Deji - Crewmate - (3/7) DannyAarons - Crewmate - (0/7) Viz - Camouflager
147	https://www.youtube.com/watch?v=TGUKfF3Lgag&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1626s	Crewmate	The Skeld	Simon - Crewmate - (4/7),Josh - Crewmate - (4/7),Vik - Crewmate - (0/7),Tobi - Crewmate - (5/7),Ethan - Crewmate - (5/7),Lazarbeam - Crewmate - (1/7),Ellum - Crewmate - (2/7),Deji - Imposter,DannyAarons - Camouflager,Viz - Crewmate - (0/7)	Simon - Crewmate - (4/7) Josh - Crewmate - (4/7) Vik - Crewmate - (0/7) Tobi - Crewmate - (5/7) Ethan - Crewmate - (5/7) Lazarbeam - Crewmate - (1/7) Ellum - Crewmate - (2/7) Deji - Imposter DannyAarons - Camouflager Viz - Crewmate - (0/7)
148	https://www.youtube.com/watch?v=v-7kWK7FOUQ&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=58	Imposter	The Skeld	Simon - Crewmate - (2/7),Josh - Crewmate - (3/7),Vik - Crewmate - (1/7),Tobi - Bounty Hunter,Ethan - Crewmate - (1/7),Lazarbeam - Crewmate - (1/7),Ellum - Crewmate - (2/7),Deji - Crewmate - (1/7),DannyAarons - Imposter,Viz - Crewmate - (0/7)	Simon - Crewmate - (2/7) Josh - Crewmate - (3/7) Vik - Crewmate - (1/7) Tobi - Bounty Hunter Ethan - Crewmate - (1/7) Lazarbeam - Crewmate - (1/7) Ellum - Crewmate - (2/7) Deji - Crewmate - (1/7) DannyAarons - Imposter Viz - Crewmate - (0/7)
149	https://www.youtube.com/watch?v=v-7kWK7FOUQ&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=410s	Crewmate	The Skeld	Simon - Crewmate - (1/7),Josh - Imposter,Vik - Crewmate - (1/7),Tobi - Crewmate - (2/7),Ethan - Crewmate - (4/7),Lazarbeam - Crewmate - (2/7),Ellum - Bounty Hunter,Deji - Crewmate - (0/7),DannyAarons - Crewmate - (1/7),Viz - Crewmate - (2/7)	Simon - Crewmate - (1/7) Josh - Imposter Vik - Crewmate - (1/7) Tobi - Crewmate - (2/7) Ethan - Crewmate - (4/7) Lazarbeam - Crewmate - (2/7) Ellum - Bounty Hunter Deji - Crewmate - (0/7) DannyAarons - Crewmate - (1/7) Viz - Crewmate - (2/7)
150	https://www.youtube.com/watch?v=v-7kWK7FOUQ&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=874s	Imposter	The Skeld	Simon - Crewmate - (2/7),Josh - Crewmate - (5/7),Vik - Crewmate - (0/7),Tobi - Crewmate - (3/7),Ethan - Crewmate - (3/7),Lazarbeam - Crewmate - (3/7),Ellum - Crewmate - (3/7),Deji - Crewmate - (0/7),DannyAarons - Bounty Hunter,Viz - Imposter	Simon - Crewmate - (2/7) Josh - Crewmate - (5/7) Vik - Crewmate - (0/7) Tobi - Crewmate - (3/7) Ethan - Crewmate - (3/7) Lazarbeam - Crewmate - (3/7) Ellum - Crewmate - (3/7) Deji - Crewmate - (0/7) DannyAarons - Bounty Hunter Viz - Imposter
151	https://www.youtube.com/watch?v=v-7kWK7FOUQ&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1293s	Crewmate	The Skeld	Simon - Crewmate - (7/7),Josh - Bounty Hunter,Vik - Crewmate - (1/7),Tobi - Crewmate - (7/7),Ethan - Crewmate - (7/7),Lazarbeam - Crewmate - (6/7),Ellum - Crewmate - (7/7),Deji - Crewmate - (0/7),DannyAarons - Crewmate - (1/7),Viz - Imposter	Simon - Crewmate - (7/7) Josh - Bounty Hunter Vik - Crewmate - (1/7) Tobi - Crewmate - (7/7) Ethan - Crewmate - (7/7) Lazarbeam - Crewmate - (6/7) Ellum - Crewmate - (7/7) Deji - Crewmate - (0/7) DannyAarons - Crewmate - (1/7) Viz - Imposter
152	https://www.youtube.com/watch?v=lYRDD_drRuI&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=59	Imposter	The Skeld	Simon - Crewmate - (7/7),Josh - Crewmate - (7/7),Vik - Crewmate - (2/7),Tobi - Crewmate - (7/7),Ethan - Crewmate - (7/7),Lachlan - Crewmate - (0/7),Lazarbeam - Ninja,Callux - Crewmate - (2/7),Deji - Crewmate - (7/7),DannyAarons - Imposter	Simon - Crewmate - (7/7) Josh - Crewmate - (7/7) Vik - Crewmate - (2/7) Tobi - Crewmate - (7/7) Ethan - Crewmate - (7/7) Lachlan - Crewmate - (0/7) Lazarbeam - Ninja Callux - Crewmate - (2/7) Deji - Crewmate - (7/7) DannyAarons - Imposter
153	https://www.youtube.com/watch?v=lYRDD_drRuI&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=716s	Imposter	The Skeld	Simon - Crewmate - (4/7),Josh - Crewmate - (3/7),Vik - Imposter,Tobi - Crewmate - (5/7),Ethan - Crewmate - (7/7),Lachlan - Crewmate - (1/7),Lazarbeam - Ninja,Callux - Crewmate - (2/7),Deji - Crewmate - (0/7),DannyAarons - Crewmate - (0/7)	Simon - Crewmate - (4/7) Josh - Crewmate - (3/7) Vik - Imposter Tobi - Crewmate - (5/7) Ethan - Crewmate - (7/7) Lachlan - Crewmate - (1/7) Lazarbeam - Ninja Callux - Crewmate - (2/7) Deji - Crewmate - (0/7) DannyAarons - Crewmate - (0/7)
154	https://www.youtube.com/watch?v=lYRDD_drRuI&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1335s	Crewmate	The Skeld	Simon - Crewmate - (3/7),Josh - Crewmate - (2/7),Vik - Crewmate,Tobi - Ninja,Ethan - Crewmate - (2/7),Lachlan - Imposter,Lazarbeam - Crewmate - (0/7),Callux - Crewmate - (2/7),Deji - Crewmate - (0/7),DannyAarons - Crewmate - (1/7)	Simon - Crewmate - (3/7) Josh - Crewmate - (2/7) Vik - Crewmate Tobi - Ninja Ethan - Crewmate - (2/7) Lachlan - Imposter Lazarbeam - Crewmate - (0/7) Callux - Crewmate - (2/7) Deji - Crewmate - (0/7) DannyAarons - Crewmate - (1/7)
155	https://www.youtube.com/watch?v=A87kkzsl1Wo&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=60	Crewmate	The Skeld	Simon - Crewmate - (1/7),Josh - Vampire,Vik - Crewmate - (2/7),Tobi - Imposter,Ethan - Crewmate - (6/7),Lachlan - Crewmate - (7/7),Lazarbeam - Crewmate - (4/7),Callux - Crewmate - (4/7),Deji - Crewmate - (1/7),DannyAarons - Crewmate - (0/7)	Simon - Crewmate - (1/7) Josh - Vampire Vik - Crewmate - (2/7) Tobi - Imposter Ethan - Crewmate - (6/7) Lachlan - Crewmate - (7/7) Lazarbeam - Crewmate - (4/7) Callux - Crewmate - (4/7) Deji - Crewmate - (1/7) DannyAarons - Crewmate - (0/7)
156	https://www.youtube.com/watch?v=A87kkzsl1Wo&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=808s	Imposter	The Skeld	Simon - Vampire,Josh - Crewmate - (6/7),Vik - Crewmate - (4/7),Tobi - Crewmate - (7/7),Ethan - Crewmate - (7/7),Lachlan - Crewmate - (1/7),Lazarbeam - Crewmate - (4/7),Callux - Imposter,Deji - Crewmate - (0/7),DannyAarons - Crewmate - (0/7)	Simon - Vampire Josh - Crewmate - (6/7) Vik - Crewmate - (4/7) Tobi - Crewmate - (7/7) Ethan - Crewmate - (7/7) Lachlan - Crewmate - (1/7) Lazarbeam - Crewmate - (4/7) Callux - Imposter Deji - Crewmate - (0/7) DannyAarons - Crewmate - (0/7)
157	https://www.youtube.com/watch?v=A87kkzsl1Wo&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1884s	Imposter	The Skeld	Simon - Imposter,Josh - Crewmate - (2/7),Vik - Crewmate - (0/7),Tobi - Crewmate - (7/7),Ethan - Crewmate - (7/7),Lachlan - Vampire,Lazarbeam - Crewmate - (3/7),Callux - Crewmate - (0/7),Deji - Crewmate - (0/7),DannyAarons - Crewmate - (0/7)	Simon - Imposter Josh - Crewmate - (2/7) Vik - Crewmate - (0/7) Tobi - Crewmate - (7/7) Ethan - Crewmate - (7/7) Lachlan - Vampire Lazarbeam - Crewmate - (3/7) Callux - Crewmate - (0/7) Deji - Crewmate - (0/7) DannyAarons - Crewmate - (0/7)
158	https://www.youtube.com/watch?v=kiAO_WyacFk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=61	Jester	The Skeld	Simon - Crewmate - (3/7),Vik - Crewmate - (1/7),Tobi - Camouflager,Ethan - Sheriff - (2/7),Harry - Mayor - (3/7),Randolph - Jester,Lazarbeam - Morphling,Ginge - Crewmate - (4/7),Deji - Crewmate - (1/7),DannyAarons - Engineer - (0/7)	Simon - Crewmate - (3/7) Vik - Crewmate - (1/7) Tobi - Camouflager Ethan - Sheriff - (2/7) Harry - Mayor - (3/7) Randolph - Jester Lazarbeam - Morphling Ginge - Crewmate - (4/7) Deji - Crewmate - (1/7) DannyAarons - Engineer - (0/7)
159	https://www.youtube.com/watch?v=kiAO_WyacFk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=411s	Imposter	The Skeld	Simon - Morphling,Vik - Crewmate - (2/7),Tobi - Crewmate - (5/7),Ethan - Mayor - (4/7),Harry - Jester,Randolph - Sheriff - (0/7),Lazarbeam - Camouflager,Ginge - Crewmate - (7/7),Deji - Engineer - (0/7),DannyAarons - Crewmate - (1/7)	Simon - Morphling Vik - Crewmate - (2/7) Tobi - Crewmate - (5/7) Ethan - Mayor - (4/7) Harry - Jester Randolph - Sheriff - (0/7) Lazarbeam - Camouflager Ginge - Crewmate - (7/7) Deji - Engineer - (0/7) DannyAarons - Crewmate - (1/7)
160	https://www.youtube.com/watch?v=kiAO_WyacFk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1066s	Crewmate	The Skeld	Simon - Engineer - (0/7),Vik - Morphling,Tobi - Crewmate - (6/7),Ethan - Crewmate - (2/7),Randolph - Sheriff - (0/7),Lazarbeam - Crewmate - (0/7),Ginge - Jester,Deji - Camouflager,DannyAarons - Mayor - (0/7)	Simon - Engineer - (0/7) Vik - Morphling Tobi - Crewmate - (6/7) Ethan - Crewmate - (2/7) Randolph - Sheriff - (0/7) Lazarbeam - Crewmate - (0/7) Ginge - Jester Deji - Camouflager DannyAarons - Mayor - (0/7)
161	https://www.youtube.com/watch?v=kiAO_WyacFk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1491s	Crewmate	The Skeld	Simon - Jester,Vik - Crewmate - (0/7),Tobi - Crewmate - (7/7),Ethan - Crewmate - (3/7),Harry - Engineer - (2/7),Randolph - Crewmate - (1/7),Lazarbeam - Sheriff - (2/7),Ginge - Camouflager,Deji - Morphling,DannyAarons - Mayor - (0/7)	Simon - Jester Vik - Crewmate - (0/7) Tobi - Crewmate - (7/7) Ethan - Crewmate - (3/7) Harry - Engineer - (2/7) Randolph - Crewmate - (1/7) Lazarbeam - Sheriff - (2/7) Ginge - Camouflager Deji - Morphling DannyAarons - Mayor - (0/7)
162	https://www.youtube.com/watch?v=Y1E6R13YD1Y&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=62	Imposter	The Skeld	Simon - Crewmate - (2/7),Vik - Crewmate - (1/7),Tobi - Crewmate - (5/7),Ethan - Crewmate - (4/7),Harry - Crewmate - (2/7),Randolph - Crewmate - (2/7),Lazarbeam - Crewmate - (1/7),Ginge - Crewmate - (1/7),Deji - Warlock,DannyAarons - Imposter	Simon - Crewmate - (2/7) Vik - Crewmate - (1/7) Tobi - Crewmate - (5/7) Ethan - Crewmate - (4/7) Harry - Crewmate - (2/7) Randolph - Crewmate - (2/7) Lazarbeam - Crewmate - (1/7) Ginge - Crewmate - (1/7) Deji - Warlock DannyAarons - Imposter
163	https://www.youtube.com/watch?v=Y1E6R13YD1Y&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=946s	Crewmate	The Skeld	Simon - Crewmate - (7/7),Vik - Crewmate - (1/7),Tobi - Crewmate - (7/7),Ethan - Crewmate - (7/7),Harry - Imposter,Randolph - Warlock,Lazarbeam - Crewmate - (2/7),Ginge - Crewmate - (5/7),Deji - Crewmate - (0/7),DannyAarons - Crewmate - (0/7)	Simon - Crewmate - (7/7) Vik - Crewmate - (1/7) Tobi - Crewmate - (7/7) Ethan - Crewmate - (7/7) Harry - Imposter Randolph - Warlock Lazarbeam - Crewmate - (2/7) Ginge - Crewmate - (5/7) Deji - Crewmate - (0/7) DannyAarons - Crewmate - (0/7)
164	https://www.youtube.com/watch?v=Y1E6R13YD1Y&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1741s	Crewmate	The Skeld	Simon - Crewmate - (7/7),Vik - Crewmate - (1/7),Tobi - Crewmate - (7/7),Ethan - Warlock,Harry - Crewmate - (1/7),Randolph - Imposter,Lazarbeam - Crewmate - (3/7),Ginge - Crewmate - (7/7),Deji - Crewmate - (0/7),DannyAarons - Crewmate - (1/7)	Simon - Crewmate - (7/7) Vik - Crewmate - (1/7) Tobi - Crewmate - (7/7) Ethan - Warlock Harry - Crewmate - (1/7) Randolph - Imposter Lazarbeam - Crewmate - (3/7) Ginge - Crewmate - (7/7) Deji - Crewmate - (0/7) DannyAarons - Crewmate - (1/7)
165	https://www.youtube.com/watch?v=7hTgjEzl4Bk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=63	Imposter	The Skeld	Simon - Imposter,Josh - Crewmate - (1/7),Vik - Crewmate - (3/7),Ethan - Crewmate - (4/7),Harry - Crewmate - (4/7),JJ - Crewmate - (1/7),Randolph - Imposter,Ginge - Chameleon Crewmate - (4/7),Deji - Crewmate - (1/7),Viz - Crewmate - (1/7)	Simon - Imposter Josh - Crewmate - (1/7) Vik - Crewmate - (3/7) Ethan - Crewmate - (4/7) Harry - Crewmate - (4/7) JJ - Crewmate - (1/7) Randolph - Imposter Ginge - Chameleon Crewmate - (4/7) Deji - Crewmate - (1/7) Viz - Crewmate - (1/7)
166	https://www.youtube.com/watch?v=7hTgjEzl4Bk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=551s	Imposter	The Skeld	Simon - Crewmate - (6/7),Josh - Crewmate - (3/7),Vik - Chameleon Imposter,Ethan - Crewmate - (7/7),Harry - Crewmate - (5/7),JJ - Crewmate - (0/7),Randolph - Crewmate - (2/7),Ginge - Chameleon Crewmate - (3/7),Deji - Imposter,Viz - Crewmate - (1/7)	Simon - Crewmate - (6/7) Josh - Crewmate - (3/7) Vik - Chameleon Imposter Ethan - Crewmate - (7/7) Harry - Crewmate - (5/7) JJ - Crewmate - (0/7) Randolph - Crewmate - (2/7) Ginge - Chameleon Crewmate - (3/7) Deji - Imposter Viz - Crewmate - (1/7)
167	https://www.youtube.com/watch?v=7hTgjEzl4Bk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1147s	Imposter	The Skeld	Simon - Imposter,Josh - Crewmate - (1/7),Vik - Chameleon Crewmate - (0/7),Ethan - Crewmate - (4/7),Harry - Chameleon Crewmate - (0/7),JJ - Imposter,Randolph - Crewmate - (1/7),Ginge - Crewmate - (1/7),Deji - Chameleon Crewmate - (0/7),Viz - Crewmate - (0/7)	Simon - Imposter Josh - Crewmate - (1/7) Vik - Chameleon Crewmate - (0/7) Ethan - Crewmate - (4/7) Harry - Chameleon Crewmate - (0/7) JJ - Imposter Randolph - Crewmate - (1/7) Ginge - Crewmate - (1/7) Deji - Chameleon Crewmate - (0/7) Viz - Crewmate - (0/7)
168	https://www.youtube.com/watch?v=7hTgjEzl4Bk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1563s	Crewmate	The Skeld	Simon - Crewmate - (7/7),Josh - Chameleon Crewmate - (5/7),Vik - Chameleon Crewmate - (0/7),Ethan - Crewmate - (7/7),Harry - Chameleon Imposter,JJ - Crewmate - (1/7),Randolph - Imposter,Ginge - Chameleon Crewmate - (1/7),Deji - Chameleon Crewmate - (0/7),Viz - Crewmate - (1/7)	Simon - Crewmate - (7/7) Josh - Chameleon Crewmate - (5/7) Vik - Chameleon Crewmate - (0/7) Ethan - Crewmate - (7/7) Harry - Chameleon Imposter JJ - Crewmate - (1/7) Randolph - Imposter Ginge - Chameleon Crewmate - (1/7) Deji - Chameleon Crewmate - (0/7) Viz - Crewmate - (1/7)
169	https://www.youtube.com/watch?v=BW_MAa5L9lg&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=64	Imposter	The Skeld	Simon - Bad Lawyer,Josh - Crewmate - (6/7),Vik - Crewmate - (1/7),Ethan - Crewmate - (7/7),Harry - Bounty Hunter,JJ - Vampire,Randolph - Medium - (2/7),Ginge - Security Guard - (1/7),Deji - Portal Maker - (0/7),Viz - Crewmate - (3/7)	Simon - Bad Lawyer Josh - Crewmate - (6/7) Vik - Crewmate - (1/7) Ethan - Crewmate - (7/7) Harry - Bounty Hunter JJ - Vampire Randolph - Medium - (2/7) Ginge - Security Guard - (1/7) Deji - Portal Maker - (0/7) Viz - Crewmate - (3/7)
170	https://www.youtube.com/watch?v=BW_MAa5L9lg&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1029s	Imposter	The Skeld	Simon - Witch,Josh - Camouflager,Vik - Bad Lawyer,Ethan - Sheriff - (7/7),Harry - Medic - (0/7),JJ - Security Guard - (0/7),Randolph - Portal Maker - (0/7),Ginge - Snitch - (1/7),Deji - Crewmate - (0/7),Viz - Medium - (1/7)	Simon - Witch Josh - Camouflager Vik - Bad Lawyer Ethan - Sheriff - (7/7) Harry - Medic - (0/7) JJ - Security Guard - (0/7) Randolph - Portal Maker - (0/7) Ginge - Snitch - (1/7) Deji - Crewmate - (0/7) Viz - Medium - (1/7)
171	https://www.youtube.com/watch?v=BW_MAa5L9lg&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1743s	Imposter	The Skeld	Simon - Medic - (1/7),Josh - Crewmate - (7/7),Vik - Bounty Hunter,Ethan - Sheriff - (2/7),Harry - Crewmate - (1/7),JJ - Eraser,Randolph - Medium - (2/7),Ginge - Seer - (2/7),Deji - Snitch - (6/7),Viz - Portal Maker - (1/7)	Simon - Medic - (1/7) Josh - Crewmate - (7/7) Vik - Bounty Hunter Ethan - Sheriff - (2/7) Harry - Crewmate - (1/7) JJ - Eraser Randolph - Medium - (2/7) Ginge - Seer - (2/7) Deji - Snitch - (6/7) Viz - Portal Maker - (1/7)
172	https://www.youtube.com/watch?v=16RX6rKJle8&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=65	Crewmate	The Skeld	Josh - Imposter,Tobi - Crewmate - (7/7),Ethan - Pursuer,Harry - Crewmate - (7/7),JJ - Crewmate - (7/7),Lachlan - Crewmate - (5/7),Ellum - Crewmate - (3/7),PieFace - Crewmate - (7/7),Deji - Crewmate - (0/7),JME - Bomber	Josh - Imposter Tobi - Crewmate - (7/7) Ethan - Pursuer Harry - Crewmate - (7/7) JJ - Crewmate - (7/7) Lachlan - Crewmate - (5/7) Ellum - Crewmate - (3/7) PieFace - Crewmate - (7/7) Deji - Crewmate - (0/7) JME - Bomber
173	https://www.youtube.com/watch?v=16RX6rKJle8&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1226s	Imposter	The Skeld	Josh - Crewmate - (3/7),Tobi - Crewmate - (7/7),Ethan - Crewmate - (7/7),Harry - Imposter,JJ - Pursuer,Lachlan - Crewmate - (5/7),Ellum - Crewmate - (4/7),PieFace - Crewmate - (7/7),Deji - Crewmate - (0/7),JME - Imposter	Josh - Crewmate - (3/7) Tobi - Crewmate - (7/7) Ethan - Crewmate - (7/7) Harry - Imposter JJ - Pursuer Lachlan - Crewmate - (5/7) Ellum - Crewmate - (4/7) PieFace - Crewmate - (7/7) Deji - Crewmate - (0/7) JME - Imposter
174	https://www.youtube.com/watch?v=16RX6rKJle8&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=2259s	Imposter	The Skeld	Josh - Crewmate - (6/7),Tobi - Crewmate - (6/7),Ethan - Crewmate - (6/7),Harry - Imposter,JJ - Crewmate - (1/7),Lachlan - Bad Lawyer,Ellum - Crewmate - (1/7),PieFace - Crewmate - (4/7),Deji - Crewmate - (0/7),JME - Imposter	Josh - Crewmate - (6/7) Tobi - Crewmate - (6/7) Ethan - Crewmate - (6/7) Harry - Imposter JJ - Crewmate - (1/7) Lachlan - Bad Lawyer Ellum - Crewmate - (1/7) PieFace - Crewmate - (4/7) Deji - Crewmate - (0/7) JME - Imposter
175	https://www.youtube.com/watch?v=hN0xpuih8zo&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=66	Crewmate	The Skeld	Josh - Crewmate - (7/7),Tobi - Crewmate - (7/7),Ethan - Bomber,Harry - Pursuer,JJ - Morphling,Lachlan - Crewmate,Ellum - Crewmate - (2/7),PieFace - Crewmate - (7/7),Deji - Deputy - (0/7),JME - Sheriff - (1/7)	Josh - Crewmate - (7/7) Tobi - Crewmate - (7/7) Ethan - Bomber Harry - Pursuer JJ - Morphling Lachlan - Crewmate Ellum - Crewmate - (2/7) PieFace - Crewmate - (7/7) Deji - Deputy - (0/7) JME - Sheriff - (1/7)
176	https://www.youtube.com/watch?v=hN0xpuih8zo&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=845s	Prosecutor	The Skeld	Josh - Prosecutor - (3/7),Tobi - Crewmate - (7/7),Ethan - Deputy - (4/7),Harry - Crewmate - (5/7),JJ - Bomber,Ellum - Crewmate - (2/7),PieFace - Sheriff - (2/7),Deji - Morphling,JME - Crewmate - (3/7)	Josh - Prosecutor - (3/7) Tobi - Crewmate - (7/7) Ethan - Deputy - (4/7) Harry - Crewmate - (5/7) JJ - Bomber Ellum - Crewmate - (2/7) PieFace - Sheriff - (2/7) Deji - Morphling JME - Crewmate - (3/7)
177	https://www.youtube.com/watch?v=hN0xpuih8zo&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1259s	Crewmate	The Skeld	Josh - Crewmate - (7/7),Tobi - Morphling,Ethan - Sheriff - (7/7),Harry - Deputy - (4/7),JJ - Crewmate - (5/7),Ellum - Crewmate - (2/7),PieFace - Crewmate - (7/7),Deji - Crewmate - (0/7),JME - Bomber	Josh - Crewmate - (7/7) Tobi - Morphling Ethan - Sheriff - (7/7) Harry - Deputy - (4/7) JJ - Crewmate - (5/7) Ellum - Crewmate - (2/7) PieFace - Crewmate - (7/7) Deji - Crewmate - (0/7) JME - Bomber
178	https://www.youtube.com/watch?v=hN0xpuih8zo&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1853s	Imposter	The Skeld	Josh - Sheriff - (1/7),Tobi - Deputy - (2/7),Ethan - Crewmate - (3/7),Harry - Crewmate - (5/7),JJ - Crewmate - (0/7),Ellum - Crewmate - (2/7),PieFace - Crewmate - (2/7),Deji - Morphling,JME - Bomber	Josh - Sheriff - (1/7) Tobi - Deputy - (2/7) Ethan - Crewmate - (3/7) Harry - Crewmate - (5/7) JJ - Crewmate - (0/7) Ellum - Crewmate - (2/7) PieFace - Crewmate - (2/7) Deji - Morphling JME - Bomber
179	https://www.youtube.com/watch?v=hN0xpuih8zo&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=2347s	Crewmate	The Skeld	Josh - Morphling,Tobi - Deputy - (1/7),Ethan - Crewmate - (1/7),Harry - Crewmate - (0/7),JJ - Crewmate - (0/7),Ellum - Bomber,PieFace - Crewmate - (1/7),Deji - Sheriff - (0/7),JME - Crewmate - (0/7)	Josh - Morphling Tobi - Deputy - (1/7) Ethan - Crewmate - (1/7) Harry - Crewmate - (0/7) JJ - Crewmate - (0/7) Ellum - Bomber PieFace - Crewmate - (1/7) Deji - Sheriff - (0/7) JME - Crewmate - (0/7)
180	https://www.youtube.com/watch?v=mcTpep5uoZ8&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=67	Crewmate	The Skeld	Simon - Crewmate - (7/7),Josh - Crewmate - (7/7),Vik - Crewmate - (7/7),Tobi - Crewmate - (7/7),Ethan - Morphling,Harry - Cleaner,JJ - Jester,WillNE - Crewmate - (7/7),Deji - Crewmate - (7/7),Viz - Crewmate - (7/7)	Simon - Crewmate - (7/7) Josh - Crewmate - (7/7) Vik - Crewmate - (7/7) Tobi - Crewmate - (7/7) Ethan - Morphling Harry - Cleaner JJ - Jester WillNE - Crewmate - (7/7) Deji - Crewmate - (7/7) Viz - Crewmate - (7/7)
181	https://www.youtube.com/watch?v=mcTpep5uoZ8&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1122s	Imposter	The Skeld	Simon - Jester,Josh - Crewmate - (2/7),Vik - Crewmate - (1/7),Tobi - Morphling,Ethan - Crewmate - (3/7),Harry - Crewmate - (4/7),JJ - Crewmate - (0/7),WillNE - Crewmate - (1/7),Deji - Cleaner,Viz - Crewmate - (1/7)	Simon - Jester Josh - Crewmate - (2/7) Vik - Crewmate - (1/7) Tobi - Morphling Ethan - Crewmate - (3/7) Harry - Crewmate - (4/7) JJ - Crewmate - (0/7) WillNE - Crewmate - (1/7) Deji - Cleaner Viz - Crewmate - (1/7)
182	https://www.youtube.com/watch?v=mcTpep5uoZ8&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1492s	Crewmate	The Skeld	Simon - Crewmate - (0/7),Josh - Crewmate - (4/7),Vik - Jester,Tobi - Morphling,Ethan - Crewmate - (7/7),Harry - Crewmate - (5/7),JJ - Crewmate - (1/7),WillNE - Crewmate - (3/7),Deji - Cleaner,Viz - Crewmate - (0/7)	Simon - Crewmate - (0/7) Josh - Crewmate - (4/7) Vik - Jester Tobi - Morphling Ethan - Crewmate - (7/7) Harry - Crewmate - (5/7) JJ - Crewmate - (1/7) WillNE - Crewmate - (3/7) Deji - Cleaner Viz - Crewmate - (0/7)
